,path,sentence,mfcc
304,common_voice_id_19816218.mp3,Saya ingin memesan.,"[[-7.04455391e+01 -4.54692624e-06 -2.33329013e-06 ...  3.36859196e-06
  -1.03173279e-06 -2.30969559e-06]
 [-7.04213442e+01 -9.90049678e-04 -3.00312576e-05 ... -1.78438203e-03
   1.41914220e-03 -1.50859488e-04]
 [-6.69089646e+01  3.29723440e-01 -3.51622011e-01 ...  2.69704297e-01
   8.83033076e-02 -2.53732438e-01]
 ...
 [-5.83962394e+01  9.06910223e-01 -5.18021932e-01 ... -7.48237970e-01
  -4.14666307e-02  1.91784066e-03]
 [-5.86937430e+01  1.20794298e+00 -7.76369046e-01 ... -9.48621713e-01
   1.33101126e-01 -7.73182960e-02]
 [-6.59325861e+01  5.71796090e-01 -5.48923430e-01 ... -5.00644366e-01
   1.15948863e-01 -2.51745365e-02]]"
305,common_voice_id_19816219.mp3,Maaf.,"[[-7.04454605e+01  4.40858330e-06 -3.68739474e-06 ... -5.70443409e-06
  -4.41860937e-06  9.76365805e-07]
 [-7.03737989e+01 -1.03865275e-02 -1.39603861e-02 ...  5.86022315e-03
   3.57882632e-03 -6.97680850e-03]
 [-5.72098409e+01  2.11545134e+00 -7.02977778e-01 ... -9.23657923e-02
  -2.24649254e-03 -5.30225693e-01]
 ...
 [-5.58611107e+01  1.99396795e-01 -9.55956410e-01 ...  2.06903770e-01
   4.81546219e-01 -5.45986309e-03]
 [-5.48281163e+01  8.30784353e-01 -8.03953575e-01 ... -1.30541658e-01
  -1.89390324e-01 -1.18565382e-01]
 [-5.61708434e+01  1.13722496e+00 -1.04035695e+00 ... -2.89248612e-01
  -1.75439380e-01  4.87586065e-01]]"
306,common_voice_id_19816220.mp3,Tak ada hubungan antara mereka,"[[-7.04453626e+01 -7.48131201e-05  2.97623385e-06 ... -1.43906508e-05
  -3.59132741e-07 -7.56959882e-06]
 [-7.03306456e+01 -9.92475967e-03  3.51251543e-03 ... -6.19109375e-03
   1.04838854e-04 -5.99054636e-03]
 [-6.07250618e+01  4.40600888e-01 -7.55455155e-01 ... -2.58313481e-01
   6.08957093e-01 -2.36245403e-01]
 ...
 [-5.82228907e+01 -1.59565154e-02 -7.51915916e-01 ... -8.93358471e-01
  -4.84892867e-01 -8.70479953e-01]
 [-5.87671910e+01 -2.80009210e-01 -2.33927921e-01 ...  6.65890173e-02
   5.30728882e-02 -6.85624328e-01]
 [-6.53897825e+01  7.50383415e-01  7.93238699e-01 ...  1.23578610e-01
   1.54631153e-01 -1.87241328e-01]]"
307,common_voice_id_19816221.mp3,"Jika Anda mendaftar di Facebook, informasi pendaftaran akan dikirim ke agen intelejen.","[[-7.04455506e+01  2.74472367e-06 -1.96659600e-06 ... -2.55918404e-06
  -1.30938869e-06  8.39646898e-07]
 [-7.04138564e+01  1.08543366e-02 -1.04958843e-02 ...  2.26367769e-03
   3.71550044e-03 -3.20424739e-04]
 [-5.76145206e+01  2.32014042e+00 -1.19698353e+00 ...  4.96657317e-02
   3.63305985e-01  8.94820293e-02]
 ...
 [-5.77395804e+01  8.98638991e-01 -6.52227609e-01 ... -3.05438575e-01
   2.66257686e-01  3.37277968e-02]
 [-5.67743063e+01  1.74917683e+00  8.29328810e-02 ...  1.42537598e-01
   1.51158758e-01 -3.32000144e-01]
 [-5.74839704e+01  1.53344562e+00  1.58534395e-01 ... -2.03923872e-01
   1.45298457e-01  8.20494647e-02]]"
308,common_voice_id_19816224.mp3,Pada pagi hari saya bangun dan mencuci muka.,"[[-7.04439651e+01  2.27843582e-05  6.02081931e-05 ... -1.71312125e-04
  -1.44812146e-04 -9.99708534e-05]
 [-6.99468574e+01 -1.67935438e-01  2.68469087e-02 ... -2.50476070e-02
   4.35203993e-02 -2.81363597e-02]
 [-5.27519600e+01 -9.55579834e-01 -2.32095001e+00 ... -4.19559879e-01
   2.86231577e-01 -1.55181638e-01]
 ...
 [-5.85074443e+01  9.86459818e-01  1.03399602e-01 ... -4.94774333e-01
  -1.23678718e-01  1.47526530e-01]
 [-5.85520272e+01  1.22420929e+00  1.03928428e-01 ... -4.53349490e-01
  -4.29976304e-01 -6.58610461e-01]
 [-6.52668704e+01  1.28983184e+00  6.58842000e-01 ... -1.39942809e-01
  -2.12966122e-01 -3.23416911e-01]]"
309,common_voice_id_19816225.mp3,Jangan membuatku kembali ke sana.,"[[-7.04454441e+01  6.97636079e-06  1.38760402e-05 ... -2.33705963e-06
   1.08668304e-05 -1.51260021e-05]
 [-7.04317641e+01 -5.51986404e-04  5.79701566e-04 ...  8.20847084e-04
   1.45222891e-03  5.11267552e-05]
 [-6.47710140e+01  1.56059052e+00  7.69853396e-02 ... -7.13471214e-02
  -5.24125530e-01 -3.97671222e-01]
 ...
 [-5.59374572e+01  1.64810886e-01 -1.27342875e+00 ... -7.93043065e-02
  -2.50081433e-01 -4.81321667e-01]
 [-5.51357675e+01  7.07451250e-01  1.01262812e-01 ... -6.37144722e-01
  -7.21870275e-01 -6.86778781e-01]
 [-5.63716230e+01  2.84719203e-01  3.05282459e-01 ...  1.22873503e-01
  -6.30436705e-01 -7.12682235e-01]]"
310,common_voice_id_19816226.mp3,Kelas bahasa Jepang di mana.,"[[-7.04454925e+01  2.23442327e-06 -2.05408147e-05 ... -1.89713137e-05
   1.98442186e-06  1.54139451e-05]
 [-7.04254045e+01 -5.08186430e-03  4.34402636e-03 ... -4.24465628e-04
   1.19422589e-03  6.28507661e-04]
 [-6.68893563e+01  1.64670492e-02  7.94478136e-04 ...  2.37663771e-01
  -5.07552353e-02 -9.94301377e-02]
 ...
 [-5.80017982e+01  1.61575170e+00 -4.22419783e-01 ...  7.46094661e-01
   7.99104987e-01 -4.33453472e-01]
 [-5.81148361e+01  1.35836002e+00 -2.81169183e-01 ...  3.88337471e-01
   4.23998444e-01  2.91389968e-02]
 [-5.71792207e+01  1.54201560e+00 -5.16580786e-01 ...  1.23069627e-01
   3.62483585e-01 -1.85820196e-01]]"
311,common_voice_id_19816227.mp3,Sungguh mesin yang menakjubkan!,"[[-7.04455562e+01 -4.79726527e-07  1.71519422e-07 ... -1.76132935e-07
   1.63199092e-07 -8.62451581e-09]
 [-7.04311310e+01 -2.47303188e-03 -6.02444918e-04 ... -2.52014177e-03
   7.82489191e-04 -1.73377975e-04]
 [-6.88573622e+01  1.02662628e-01  1.34204225e-01 ...  4.08661457e-04
   1.67111643e-01  6.96698438e-02]
 ...
 [-6.02042536e+01  5.75141040e-01 -4.84596150e-01 ... -3.09425127e-01
   2.45487987e-01 -3.55916287e-02]
 [-6.14781717e+01  1.55488954e-01 -5.60703743e-01 ... -5.51841850e-01
  -4.80809710e-01  1.44410226e-01]
 [-6.73054415e+01  5.56561687e-02 -2.02433903e-01 ...  5.06368681e-02
  -1.06056367e-01  1.44292341e-01]]"
312,common_voice_id_19816228.mp3,"Jika masih ada pertanyaan, silakan disampaikan.","[[-7.04453033e+01 -1.93142177e-05 -5.18550306e-05 ... -1.97208907e-05
  -1.20848177e-05  1.02489121e-05]
 [-7.04051654e+01 -2.11452320e-03  1.65048397e-03 ...  3.37127892e-03
   3.46511351e-03  4.34517156e-04]
 [-6.12870596e+01  1.44286149e+00 -5.64406425e-01 ...  1.86298223e-01
   9.27167207e-02 -1.86377596e-01]
 ...
 [-6.03662335e+01  6.46981863e-01  4.77885758e-02 ... -8.69975146e-02
  -4.70963403e-01 -1.91136333e-01]
 [-6.02545974e+01  1.26970582e+00  2.90398783e-02 ...  1.53726279e-01
   3.12331404e-01  3.05456436e-01]
 [-5.92495322e+01  1.41671366e+00  1.67891484e-01 ... -5.60703150e-01
  -4.36288546e-02 -5.65098647e-01]]"
313,common_voice_id_19816230.mp3,Saya menulis nama dan alamat di formulir ini.,"[[-7.04453889e+01 -4.53107259e-05 -3.68398439e-06 ... -9.87288265e-06
   1.51121211e-05  7.65419651e-06]
 [-6.98602037e+01  3.94631869e-02 -1.45556414e-01 ...  2.52345606e-02
  -9.66977199e-02 -2.11924037e-02]
 [-2.66997501e+01  1.21791461e+00 -3.22506384e+00 ...  4.55740198e-01
  -2.74340736e-01 -7.54254873e-01]
 ...
 [-4.77233855e+01 -2.74557137e+00 -1.04967612e+00 ... -5.01725004e-01
  -2.16040760e-01 -3.35297665e-01]
 [-5.21853417e+01 -2.22168098e+00 -5.95649651e-01 ... -5.61301404e-01
  -2.56604581e-01 -4.58945581e-01]
 [-5.36363926e+01 -2.14665311e+00 -1.25855633e+00 ...  1.02506061e-01
   2.03461347e-01 -1.79699606e-01]]"
314,common_voice_id_19816231.mp3,Beritahukan ibumu soal perjalanan itu.,"[[-7.04453791e+01 -5.34091659e-05  5.79645039e-05 ... -5.36837776e-05
   4.59011723e-05 -3.43546788e-05]
 [-7.03901012e+01 -3.10830872e-02  2.69238391e-02 ... -2.96679903e-02
   2.48968759e-02 -1.90481380e-02]
 [-5.47131779e+01  1.07248032e+00 -3.35531863e-01 ... -3.83722036e-01
   1.35204216e+00 -8.81103551e-01]
 ...
 [-5.66065650e+01  1.24582416e+00 -3.09649186e-02 ... -2.14259535e-03
   1.49769632e-01  1.20740851e-01]
 [-5.61246629e+01  7.90002495e-01 -5.10853110e-01 ... -8.70578558e-01
  -3.30285391e-01 -1.01969411e-01]
 [-5.60812066e+01  4.24784971e-01 -4.79431601e-01 ... -6.44920030e-01
  -1.30786813e-01 -5.71095108e-01]]"
315,common_voice_id_19816232.mp3,Dia pasti sangat cantik ketika muda.,"[[-7.04455507e+01 -7.84584652e-07 -9.11170517e-07 ...  3.86869078e-07
  -7.59594518e-08  2.16185385e-07]
 [-7.04418682e+01 -3.43067873e-04  6.20941467e-05 ...  1.39645096e-04
   1.12139210e-04 -1.31506811e-04]
 [-6.87279421e+01  4.73324639e-01  3.36347307e-03 ...  1.19068102e-01
   9.09867295e-02 -8.38647918e-02]
 ...
 [-5.73778971e+01  6.59231162e-01 -8.67307432e-01 ... -2.21860487e-01
   1.39276364e-01 -2.21622441e-01]
 [-5.63795019e+01  1.57355244e-01 -3.36998039e-01 ... -7.91848795e-01
   1.66028733e-01  3.78357609e-02]
 [-5.80002686e+01  1.19749220e+00  3.44307285e-01 ... -4.42809350e-01
   2.09711768e-01  1.95074813e-01]]"
316,common_voice_id_19816233.mp3,Tom harus pergi berbelanja dengan ibunya siang ini.,"[[-7.04455515e+01 -1.17630174e-06 -3.51375882e-07 ...  1.05394364e-07
  -5.90554432e-07  7.41189310e-07]
 [-7.04401437e+01 -7.41630234e-04  2.36605122e-05 ... -1.72383019e-04
   1.13825268e-05  2.18519989e-04]
 [-6.87368143e+01  4.92377886e-01  3.11136824e-01 ...  5.45708094e-02
  -3.78903540e-02 -1.52255565e-02]
 ...
 [-5.88416946e+01  6.88428696e-01 -1.12867435e+00 ... -3.49738845e-01
  -2.08370015e-01  1.69477994e-01]
 [-5.79285105e+01  7.54818684e-01 -5.79978217e-01 ... -5.57572886e-01
  -1.55494939e-01 -9.82652317e-02]
 [-6.51366598e+01 -9.31967457e-02 -5.12145329e-01 ... -2.31200114e-01
   3.52584582e-02  6.63984942e-02]]"
317,common_voice_id_19816234.mp3,Mentega terbuat dari krim.,"[[-7.04452307e+01  8.75213022e-05 -1.00450522e-04 ...  1.37379133e-05
   2.94258424e-05  3.17464518e-05]
 [-7.04303924e+01 -3.26952132e-03 -7.13798868e-04 ...  8.34870975e-05
   1.43256912e-03 -1.66654277e-03]
 [-6.77307935e+01  5.36581012e-01  3.47991569e-01 ... -1.55662203e-01
   9.57646955e-03 -1.94935897e-01]
 ...
 [-5.59213219e+01  6.66644826e-01 -5.59123600e-01 ... -2.71092448e-01
  -4.67119035e-01 -5.48939597e-01]
 [-5.72540583e+01  7.44938538e-01  7.01048914e-02 ... -1.05196047e-01
  -1.45468100e-03  1.30466651e-01]
 [-6.45543696e+01  5.18290794e-02 -2.86802438e-02 ... -2.16983700e-01
   3.38456458e-01  3.47369848e-01]]"
318,common_voice_id_19816245.mp3,Ibukota Italia adalah Roma.,"[[-7.04455579e+01 -2.92818660e-13 -6.85255531e-13 ... -8.78318300e-13
  -4.88075952e-13  4.82303993e-13]
 [-7.04453222e+01 -3.72446810e-05 -9.31991616e-05 ...  2.82202259e-05
   8.79402759e-06 -3.26125341e-05]
 [-7.04291184e+01 -2.48101204e-03 -5.98947265e-03 ...  1.74871283e-03
   1.04262193e-03 -1.74260270e-03]
 ...
 [-5.83889483e+01 -6.55996671e-02 -7.76244190e-01 ... -7.86079526e-01
  -4.11043213e-01  1.94434129e-01]
 [-5.63854544e+01 -3.93969297e-01 -1.62817346e+00 ... -1.42460234e+00
  -1.86318790e-02  6.22888847e-01]
 [-5.82523536e+01  1.95812963e-02 -7.63617421e-01 ... -5.48100115e-01
   6.65556490e-01  8.02109735e-01]]"
319,common_voice_id_19816246.mp3,Jangan mandi hari ini.,"[[-7.04455406e+01 -3.08758322e-06  3.91432802e-07 ...  1.18833048e-06
  -1.73734914e-06 -2.17853467e-06]
 [-7.03132503e+01 -2.95880476e-03 -7.65753800e-02 ...  3.20800789e-03
   3.04149755e-02 -1.92910373e-02]
 [-3.04115243e+01  3.73392225e+00  7.84899738e-01 ... -5.15742548e-01
  -2.31885588e-01  1.23094471e-01]
 ...
 [-5.52055099e+01  2.36107326e+00 -6.18577180e-02 ...  6.10164038e-02
   1.92383124e-01  2.63222635e-02]
 [-5.58908265e+01  2.11181222e+00 -5.64234949e-01 ... -4.79413804e-01
   2.50847173e-01  9.45877803e-02]
 [-5.63818426e+01  1.27516779e+00 -3.43207501e-01 ...  4.39573352e-01
   8.92735240e-01  4.39501308e-02]]"
320,common_voice_id_19816247.mp3,Aku hanya berbicara bahasa Prancis.,"[[-7.04455578e+01 -1.22268567e-08  6.02678358e-09 ...  7.88814151e-10
   2.02646428e-08 -1.14225172e-08]
 [-7.04451904e+01 -1.84073243e-04  2.23623578e-05 ...  9.86311513e-05
   3.36277862e-05 -1.41278548e-04]
 [-5.73068685e+01  2.10045643e-01 -1.10765019e-02 ... -1.97137113e-01
   2.03311846e-01 -4.36598825e-01]
 ...
 [-5.63231168e+01  2.09060396e-01 -5.03329797e-01 ... -2.27255719e-01
   4.51507729e-01  4.15576284e-02]
 [-5.70137334e+01  1.63793347e+00  1.56927914e-01 ... -6.01196187e-01
   5.97832558e-02  1.99552083e-01]
 [-5.69079033e+01  1.01926979e+00  2.49518876e-01 ... -2.88386959e-02
   1.75783061e-02 -2.39540325e-02]]"
321,common_voice_id_19816248.mp3,Boleh minta tolong?,"[[-7.04455484e+01 -1.88531935e-06 -1.35331797e-07 ... -6.15259298e-07
   2.58358342e-07  1.32905224e-06]
 [-7.04207917e+01 -8.59539850e-03 -3.23838280e-03 ...  2.85886069e-03
  -7.37595217e-04 -7.75860357e-04]
 [-3.43739189e+01  3.42766557e+00  1.17254002e+00 ... -9.99368585e-02
   5.41277679e-03 -5.09668254e-01]
 ...
 [-5.72429152e+01  8.55875590e-01 -7.21843842e-01 ... -4.34605214e-02
   3.47049451e-01  2.38640339e-04]
 [-5.79117748e+01  1.46502155e+00  5.58309545e-01 ... -3.22224482e-01
  -2.05057663e-01 -8.65377647e-01]
 [-6.60808456e+01  5.01185168e-01  2.03590460e-01 ... -3.38779669e-01
   2.00927900e-02 -2.18007510e-01]]"
322,common_voice_id_19816249.mp3,Hobiku mendengarkan musik.,"[[-7.04455530e+01 -1.30555722e-06  8.66769860e-07 ...  3.56953565e-07
  -1.15408773e-07  1.27092309e-07]
 [-7.04198547e+01  6.21893224e-03  2.63880492e-03 ... -3.20037157e-03
  -4.57661374e-03 -1.20373993e-04]
 [-3.68308182e+01  2.62284765e+00  1.78618646e+00 ... -3.67228407e-01
  -2.53945207e-02 -3.81709179e-01]
 ...
 [-5.63112496e+01 -5.13673725e-01  6.56622048e-02 ... -6.47924073e-01
  -4.35370472e-01 -6.67536269e-01]
 [-5.64276783e+01  4.20856989e-01  5.58587712e-01 ... -3.76606597e-01
  -2.30246699e-01 -8.27997681e-01]
 [-6.51678447e+01 -2.63191582e-01  4.07230131e-01 ... -5.75258688e-01
  -3.93208697e-01 -2.80935958e-01]]"
323,common_voice_id_19820848.mp3,Anak perempuan itu memiliki reputasi yang lumayan.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-5.70095133e+01  1.29222881e+00 -3.52802780e-03 ...  3.04356306e-01
   3.95796297e-01 -1.47591748e-01]
 [-5.75947327e+01  4.33173172e-01 -3.50050160e-01 ...  1.04568852e-01
   3.16565820e-01 -6.07765609e-01]
 [-5.88104928e+01  8.13831534e-01 -4.95189140e-01 ... -2.20418741e-01
  -2.30503786e-01 -4.96049318e-01]]"
324,common_voice_id_19820849.mp3,Dia membagi dua kuenya.,"[[-7.04452784e+01 -6.13741886e-05  3.19079940e-05 ... -2.17120054e-05
   7.52571968e-06 -1.53212516e-05]
 [-7.04047982e+01 -4.31659141e-03  2.02844222e-03 ... -7.52700306e-04
   4.54293634e-03 -3.78969399e-03]
 [-6.17029487e+01  1.52187322e+00  7.32434196e-01 ...  4.34636895e-02
   5.61592079e-01  1.26991585e-01]
 ...
 [-5.79727390e+01  1.93453325e+00 -3.36445985e-02 ... -1.78618214e-01
  -1.95582693e-01 -4.56617711e-01]
 [-5.75771151e+01  1.33859411e+00 -8.14458734e-01 ...  2.36446364e-01
   1.03374240e-01  8.12986597e-02]
 [-5.78777083e+01  9.23878410e-01 -7.20522250e-01 ... -1.71956798e-01
  -5.54855879e-01 -6.76296880e-01]]"
325,common_voice_id_19820850.mp3,Ambil dan pergi!,"[[-7.04426012e+01 -4.77902200e-04  1.10233433e-05 ...  1.63471314e-05
   1.02826703e-04  8.81413692e-05]
 [-7.00568498e+01 -5.34387982e-02 -2.18865413e-02 ... -3.34420485e-02
  -1.69707971e-02 -8.04807601e-04]
 [-5.01005415e+01  2.89801883e+00  4.36060160e-01 ... -4.51716520e-01
   2.11070814e-01  1.32073524e-01]
 ...
 [-2.53987165e+01 -1.33118806e+01 -2.31281468e-01 ... -1.13954401e+00
  -2.95729214e-02 -8.96128269e-02]
 [-2.03871021e+01 -1.24155938e+01 -7.79301200e-01 ... -1.73674564e+00
  -6.04328034e-01 -2.22623244e-01]
 [-1.26412685e+01 -9.19317248e+00 -1.39129497e-01 ... -2.86934520e-01
  -4.04020993e-01 -7.69772601e-02]]"
326,common_voice_id_19820851.mp3,Langit tampaknya marah.,"[[-7.04383382e+01 -7.88022603e-04  5.83575327e-04 ... -9.85976724e-04
   1.68847037e-03 -5.36924352e-04]
 [-7.02433082e+01 -6.20517154e-02  3.15372238e-02 ... -2.20186685e-02
   1.23378990e-02 -1.36522410e-02]
 [-5.76450479e+01  4.54366653e-01 -8.90583517e-01 ... -2.29900441e-01
   5.60889449e-02 -2.96373399e-03]
 ...
 [-5.71094084e+01  1.07848256e+00 -8.86528021e-02 ... -4.67547539e-01
  -9.10384060e-02  3.45589436e-01]
 [-5.79653038e+01  1.54184367e+00  1.69986638e-01 ... -1.29954091e-01
   7.07254908e-03 -2.19547790e-01]
 [-5.72673146e+01  2.00069730e+00 -1.08349486e-01 ... -5.99129493e-02
  -2.03250502e-01 -7.47265954e-02]]"
327,common_voice_id_19820852.mp3,Besok ada pertandingan tenis.,"[[-7.04455564e+01  1.03617059e-07 -5.86434250e-08 ... -4.76689260e-08
  -5.90747449e-08 -2.22335099e-07]
 [-7.04071550e+01 -3.31608434e-03 -9.40132391e-04 ... -6.46976740e-03
  -5.33920127e-03  2.13054077e-03]
 [-1.65698735e+01 -6.77744340e-01 -8.38522141e-02 ... -1.07098968e+00
  -4.50884802e-01 -5.17187155e-01]
 ...
 [-5.56938890e+01  1.25961061e+00 -7.96799522e-03 ... -1.42499257e-01
   4.03500770e-01  2.29819823e-01]
 [-5.83059144e+01  7.45301673e-01 -3.42860424e-01 ... -8.07777982e-02
   1.51392368e-01 -4.28450123e-02]
 [-5.79488606e+01  1.51757746e+00 -8.80301096e-01 ... -1.47045392e-01
   5.39924523e-01  4.54223124e-01]]"
328,common_voice_id_19820862.mp3,Dia belajar bahasa Prancis dengan cepat.,"[[-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 [-7.04455579e+01 -2.43944908e-15  2.81319992e-15 ...  6.03338558e-15
   3.40183765e-15  1.55286698e-14]
 ...
 [-5.62463008e+01  1.37363638e+00 -5.36362127e-01 ... -3.54585839e-01
  -1.05226178e-01  2.47840112e-01]
 [-5.72354458e+01  1.48220181e+00 -9.12336488e-01 ... -1.08500896e-01
  -3.07314424e-01 -5.15093224e-01]
 [-6.44575748e+01  1.32908368e+00 -2.30946665e-01 ... -2.82036994e-01
  -1.93253870e-01 -2.22527087e-01]]"
329,common_voice_id_19820863.mp3,Toilet ada di lantai dua.,"[[-7.04449294e+01 -1.69347715e-04  1.38160331e-05 ...  1.49718614e-05
  -1.17690807e-05  1.67733223e-05]
 [-7.02827685e+01 -4.06872854e-02 -1.39693057e-02 ... -4.52205429e-03
  -8.34994424e-03 -8.05885404e-04]
 [-5.84337694e+01 -1.16065535e+00 -1.52632481e+00 ...  3.38294625e-01
   1.77577357e-01 -6.02534685e-02]
 ...
 [-5.42561031e+01  1.65977330e+00 -8.48852053e-01 ... -1.07948700e-01
  -1.70879579e-01 -3.64697101e-01]
 [-5.70837090e+01  9.60323306e-01 -2.35416748e-01 ... -2.46533386e-01
   1.38839365e-01  1.01550732e-01]
 [-6.54679316e+01  6.65790997e-01  6.84935991e-01 ... -2.45107520e-01
   1.95694702e-01  5.72834604e-02]]"
330,common_voice_id_19820864.mp3,Kita tidak harus menjualnya.,"[[-7.04455578e+01 -8.53965472e-09 -1.22394417e-08 ... -1.48589884e-09
   1.19381055e-08 -1.67363411e-09]
 [-7.04435422e+01 -1.65259006e-05  2.41367922e-04 ... -6.20979297e-05
  -7.97052261e-05 -8.70521886e-05]
 [-6.93135986e+01  4.47564852e-01  1.27243832e-01 ... -1.23463632e-01
  -1.59154292e-01 -1.10836283e-01]
 ...
 [-5.51372477e+01  1.39843783e+00 -4.78494817e-01 ... -9.05354301e-01
  -1.26635236e-01  9.84445970e-02]
 [-5.68149932e+01  1.76797916e+00 -2.98324795e-01 ... -4.52490415e-01
   5.20094146e-01 -2.36998437e-01]
 [-6.49379380e+01  1.08639345e+00  3.00731813e-01 ... -6.21857194e-01
   1.86752921e-01 -8.69152641e-02]]"
331,common_voice_id_19820865.mp3,Tom bertindak seolah-olah acuh.,"[[-7.04455569e+01 -1.23556019e-07 -3.85700166e-07 ... -5.89079709e-08
   1.30544529e-07 -3.53274212e-08]
 [-7.04428634e+01  2.11234426e-04 -3.11612565e-05 ...  5.75227066e-05
   4.59626615e-05 -1.04610911e-03]
 [-5.10096989e+01  2.01301310e+00 -1.33214617e+00 ... -4.51673758e-01
   3.22015739e-01 -4.19586783e-01]
 ...
 [-5.59787273e+01  1.21465692e+00 -6.82885123e-02 ... -8.47331782e-01
  -1.10585931e-02 -6.64390755e-01]
 [-5.91996948e+01  1.21472991e+00 -6.06886349e-01 ... -1.73653946e-01
   4.26632478e-01  7.82982561e-02]
 [-6.61417388e+01  1.31410727e+00 -6.50994903e-03 ...  3.47618424e-02
   3.22373242e-01  1.11459823e-01]]"
332,common_voice_id_19820866.mp3,Hari ini saya ada waktu luang.,"[[-7.04455532e+01 -3.11768984e-07 -7.16424557e-07 ...  1.92155308e-07
  -1.45172320e-07  3.47936949e-07]
 [-7.04155831e+01  2.50258677e-03 -2.25092501e-03 ... -1.65063296e-03
  -5.38608472e-04  4.40127158e-03]
 [-3.52464378e+01  4.76212350e+00  5.25992829e-01 ... -4.79791374e-01
   2.85866721e-01 -4.39575756e-02]
 ...
 [-5.70744041e+01  1.28163356e+00 -6.81521273e-01 ... -5.92987702e-01
  -2.94927204e-02 -2.48822879e-01]
 [-5.54973501e+01  1.23978971e+00 -6.87920516e-01 ... -4.54836737e-01
   2.61124957e-01  1.81961421e-01]
 [-5.69053842e+01  1.63358649e+00 -1.47143838e-01 ...  9.20636689e-02
   3.46241049e-01  1.62863605e-01]]"
333,common_voice_id_19820872.mp3,Sampai jumpa lagi.,"[[-7.04455558e+01  7.25650236e-07 -2.86690794e-07 ... -6.18360456e-08
   3.26959593e-08  2.46362017e-07]
 [-7.02202242e+01 -5.44440272e-04  1.65944763e-02 ... -9.11343726e-04
   1.35233780e-02 -2.62664941e-02]
 [-5.81881970e+01  3.09966091e+00  2.15730433e-01 ... -2.96168820e-01
   3.76020157e-01  1.69202903e-01]
 ...
 [-5.55232749e+01  2.50109758e+00 -2.51451525e-01 ... -3.17371551e-01
   3.32195140e-01 -2.73118595e-01]
 [-5.59559479e+01  1.41654400e+00 -5.71842133e-01 ... -4.93943875e-01
  -2.16426567e-01 -5.87637902e-01]
 [-5.61065186e+01  1.13507968e+00 -9.91782674e-01 ...  3.57108212e-02
   2.89497298e-01 -9.41800580e-02]]"
334,common_voice_id_19820873.mp3,Mau makan makanan spesial?,"[[-7.04455531e+01 -1.36140246e-07 -2.25102239e-08 ...  3.00706389e-07
   4.40474340e-07 -8.69095072e-07]
 [-7.04285190e+01  1.65091546e-03 -6.60407071e-03 ...  2.01410001e-03
   1.89197206e-03 -4.85940894e-03]
 [-3.55898009e+01  2.08181560e+00 -2.28900329e-01 ... -1.11034731e+00
   4.20217306e-01 -3.51059497e-01]
 ...
 [-5.48800235e+01  4.91423536e-01 -2.85180148e-01 ... -1.63039580e-01
   1.40257689e-01  9.05244071e-01]
 [-5.67025071e+01  4.83603115e-01  5.90503337e-01 ...  7.62396372e-03
   1.37861550e-01  1.54819283e-01]
 [-5.53931090e+01  1.80244829e+00  6.69854378e-01 ... -1.63648381e-01
   5.45458319e-01 -2.48528419e-01]]"
335,common_voice_id_19820874.mp3,Tom membidik dan menembakkan tembakan peringatan.,"[[-7.04452415e+01 -5.17589235e-05  1.60388383e-05 ...  4.77356839e-05
  -4.98187706e-05 -4.00245917e-05]
 [-7.04347350e+01 -1.13520315e-03  3.06703912e-05 ...  6.44982764e-04
  -9.28294330e-04 -9.42469390e-04]
 [-6.84384043e+01  3.03927487e-01  1.57479092e-01 ...  1.55286539e-01
   1.58177109e-01  1.75409466e-01]
 ...
 [-5.64617982e+01  1.64271753e+00 -7.26258153e-01 ... -7.55465356e-01
  -1.10857722e-02  6.49964715e-03]
 [-5.78000291e+01  9.60491392e-01 -5.78052616e-01 ... -1.85443276e-01
  -2.35514578e-01  1.11802126e-02]
 [-6.48426930e+01  4.96081912e-01 -1.53814802e-01 ...  2.31995674e-01
  -1.05398411e-01  7.16540890e-02]]"
